profile,transaction_id,preferred_action,final_action,policy_override
Recovery Focused,txn_001311,retry,retry,False
Recovery Focused,txn_008651,retry,retry,False
Recovery Focused,txn_006775,retry,retry,False
Recovery Focused,txn_006757,retry,retry,False
Recovery Focused,txn_000621,retry,reminder,True
Recovery Focused,txn_002702,retry,payment_link,True
Recovery Focused,txn_002200,payment_link,payment_link,False
Recovery Focused,txn_006197,payment_link,payment_link,False
Recovery Focused,txn_008825,retry,reminder,True
Recovery Focused,txn_001047,payment_link,payment_link,False
Recovery Focused,txn_005769,reminder,reminder,False
Recovery Focused,txn_009948,retry,payment_link,True
Recovery Focused,txn_009020,payment_link,payment_link,False
Recovery Focused,txn_000744,retry,retry,False
Recovery Focused,txn_000223,retry,payment_link,True
Recovery Focused,txn_003150,payment_link,payment_link,False
Recovery Focused,txn_000626,retry,payment_link,True
Recovery Focused,txn_009335,retry,reminder,True
Recovery Focused,txn_007567,payment_link,reminder,True
Recovery Focused,txn_004583,retry,retry,False
Recovery Focused,txn_005712,payment_link,reminder,True
Recovery Focused,txn_003285,reminder,reminder,False
Recovery Focused,txn_007586,reminder,reminder,False
Recovery Focused,txn_009647,payment_link,payment_link,False
Recovery Focused,txn_001531,payment_link,payment_link,False
Recovery Focused,txn_009686,retry,retry,False
Recovery Focused,txn_000354,payment_link,payment_link,False
Recovery Focused,txn_002475,payment_link,payment_link,False
Recovery Focused,txn_008014,payment_link,payment_link,False
Recovery Focused,txn_006476,payment_link,payment_link,False
Recovery Focused,txn_006450,retry,payment_link,True
Recovery Focused,txn_000240,retry,reminder,True
Recovery Focused,txn_002626,retry,retry,False
Recovery Focused,txn_009787,retry,retry,False
Recovery Focused,txn_007199,retry,retry,False
Recovery Focused,txn_007693,payment_link,reminder,True
Recovery Focused,txn_002998,payment_link,reminder,True
Recovery Focused,txn_006441,payment_link,payment_link,False
Recovery Focused,txn_004563,retry,payment_link,True
Recovery Focused,txn_008615,retry,payment_link,True
Recovery Focused,txn_001480,retry,payment_link,True
Recovery Focused,txn_001019,retry,payment_link,True
Recovery Focused,txn_003095,retry,retry,False
Recovery Focused,txn_006183,retry,payment_link,True
Recovery Focused,txn_004961,retry,payment_link,True
Recovery Focused,txn_008493,reminder,reminder,False
Recovery Focused,txn_001104,payment_link,payment_link,False
Recovery Focused,txn_006082,reminder,reminder,False
Recovery Focused,txn_009526,retry,payment_link,True
Recovery Focused,txn_005191,retry,payment_link,True
Recovery Focused,txn_004182,retry,retry,False
Recovery Focused,txn_004468,payment_link,payment_link,False
Recovery Focused,txn_001627,reminder,reminder,False
Recovery Focused,txn_006718,reminder,reminder,False
Recovery Focused,txn_003799,retry,retry,False
Recovery Focused,txn_003054,retry,payment_link,True
Recovery Focused,txn_002868,payment_link,payment_link,False
Recovery Focused,txn_001433,retry,retry,False
Recovery Focused,txn_007984,retry,payment_link,True
Recovery Focused,txn_009347,retry,payment_link,True
Recovery Focused,txn_009420,retry,retry,False
Recovery Focused,txn_004077,reminder,reminder,False
Recovery Focused,txn_000218,retry,retry,False
Recovery Focused,txn_003556,reminder,reminder,False
Recovery Focused,txn_007937,reminder,reminder,False
Recovery Focused,txn_008422,reminder,reminder,False
Recovery Focused,txn_001035,payment_link,payment_link,False
Recovery Focused,txn_003774,retry,retry,False
Recovery Focused,txn_004133,retry,retry,False
Recovery Focused,txn_002336,retry,retry,False
Recovery Focused,txn_006493,reminder,reminder,False
Recovery Focused,txn_001483,payment_link,payment_link,False
Recovery Focused,txn_000907,retry,reminder,True
Recovery Focused,txn_006089,payment_link,payment_link,False
Recovery Focused,txn_006467,reminder,reminder,False
Recovery Focused,txn_005677,retry,payment_link,True
Recovery Focused,txn_002771,retry,payment_link,True
Recovery Focused,txn_001806,retry,payment_link,True
Recovery Focused,txn_007375,retry,retry,False
Recovery Focused,txn_002115,retry,retry,False
Recovery Focused,txn_004535,retry,payment_link,True
Recovery Focused,txn_002532,retry,payment_link,True
Recovery Focused,txn_008526,reminder,reminder,False
Recovery Focused,txn_003471,reminder,reminder,False
Recovery Focused,txn_001403,retry,retry,False
Recovery Focused,txn_000853,retry,retry,False
Recovery Focused,txn_003083,reminder,reminder,False
Recovery Focused,txn_008025,retry,retry,False
Recovery Focused,txn_007566,retry,retry,False
Recovery Focused,txn_005530,retry,payment_link,True
Recovery Focused,txn_007855,retry,retry,False
Recovery Focused,txn_004933,payment_link,payment_link,False
Recovery Focused,txn_005160,retry,payment_link,True
Recovery Focused,txn_009716,payment_link,payment_link,False
Recovery Focused,txn_003847,retry,retry,False
Recovery Focused,txn_006484,retry,retry,False
Recovery Focused,txn_000748,payment_link,payment_link,False
Recovery Focused,txn_003035,retry,retry,False
Recovery Focused,txn_000348,payment_link,payment_link,False
Recovery Focused,txn_003352,retry,retry,False
Recovery Focused,txn_002865,retry,payment_link,True
Recovery Focused,txn_002168,retry,retry,False
Recovery Focused,txn_006955,payment_link,payment_link,False
Recovery Focused,txn_006210,payment_link,payment_link,False
Recovery Focused,txn_002778,payment_link,payment_link,False
Recovery Focused,txn_001442,payment_link,payment_link,False
Recovery Focused,txn_005658,payment_link,payment_link,False
Recovery Focused,txn_009658,reminder,reminder,False
Recovery Focused,txn_003028,payment_link,payment_link,False
Recovery Focused,txn_006118,retry,retry,False
Recovery Focused,txn_002484,retry,payment_link,True
Recovery Focused,txn_002883,retry,retry,False
Recovery Focused,txn_005562,retry,retry,False
Recovery Focused,txn_000764,retry,reminder,True
Recovery Focused,txn_006482,retry,payment_link,True
Recovery Focused,txn_001617,payment_link,payment_link,False
Recovery Focused,txn_001223,payment_link,payment_link,False
Recovery Focused,txn_008665,retry,payment_link,True
Recovery Focused,txn_006222,reminder,reminder,False
Recovery Focused,txn_001577,payment_link,payment_link,False
Recovery Focused,txn_009392,retry,payment_link,True
Recovery Focused,txn_006351,retry,retry,False
Recovery Focused,txn_003783,retry,payment_link,True
Recovery Focused,txn_004375,retry,retry,False
Recovery Focused,txn_000709,reminder,reminder,False
Recovery Focused,txn_000510,retry,payment_link,True
Recovery Focused,txn_002955,retry,payment_link,True
Recovery Focused,txn_007538,retry,retry,False
Recovery Focused,txn_006339,retry,retry,False
Recovery Focused,txn_008923,payment_link,payment_link,False
Recovery Focused,txn_007064,reminder,reminder,False
Recovery Focused,txn_007163,retry,payment_link,True
Recovery Focused,txn_007372,payment_link,payment_link,False
Recovery Focused,txn_006829,reminder,reminder,False
Recovery Focused,txn_003616,reminder,reminder,False
Recovery Focused,txn_004657,retry,retry,False
Recovery Focused,txn_006976,payment_link,payment_link,False
Recovery Focused,txn_004351,payment_link,payment_link,False
Recovery Focused,txn_000712,retry,payment_link,True
Recovery Focused,txn_006479,retry,retry,False
Recovery Focused,txn_009130,reminder,reminder,False
Recovery Focused,txn_008205,retry,retry,False
Recovery Focused,txn_009204,reminder,reminder,False
Recovery Focused,txn_000713,reminder,reminder,False
Recovery Focused,txn_009113,reminder,reminder,False
Recovery Focused,txn_001246,retry,reminder,True
Recovery Focused,txn_009786,reminder,reminder,False
Recovery Focused,txn_006849,retry,retry,False
Recovery Focused,txn_005134,payment_link,reminder,True
Recovery Focused,txn_000716,retry,retry,False
Recovery Focused,txn_003464,retry,retry,False
Recovery Focused,txn_004395,payment_link,payment_link,False
Recovery Focused,txn_004569,retry,retry,False
Recovery Focused,txn_008804,retry,payment_link,True
Recovery Focused,txn_008490,retry,retry,False
Recovery Focused,txn_007702,reminder,reminder,False
Recovery Focused,txn_000213,retry,payment_link,True
Recovery Focused,txn_009768,retry,reminder,True
Recovery Focused,txn_006839,retry,payment_link,True
Recovery Focused,txn_001011,retry,retry,False
Recovery Focused,txn_000324,payment_link,payment_link,False
Recovery Focused,txn_005397,retry,payment_link,True
Recovery Focused,txn_005991,payment_link,payment_link,False
Recovery Focused,txn_003173,payment_link,payment_link,False
Recovery Focused,txn_000335,reminder,reminder,False
Recovery Focused,txn_008306,reminder,reminder,False
Recovery Focused,txn_002211,retry,reminder,True
Recovery Focused,txn_004272,retry,retry,False
Recovery Focused,txn_006741,reminder,reminder,False
Recovery Focused,txn_000234,retry,retry,False
Recovery Focused,txn_005951,reminder,reminder,False
Recovery Focused,txn_005738,retry,retry,False
Recovery Focused,txn_007922,retry,reminder,True
Recovery Focused,txn_002349,retry,retry,False
Recovery Focused,txn_002037,reminder,reminder,False
Recovery Focused,txn_007485,retry,payment_link,True
Recovery Focused,txn_006007,reminder,reminder,False
Recovery Focused,txn_004554,payment_link,payment_link,False
Recovery Focused,txn_008073,retry,payment_link,True
Recovery Focused,txn_001459,retry,retry,False
Recovery Focused,txn_003289,payment_link,payment_link,False
Recovery Focused,txn_003065,payment_link,payment_link,False
Recovery Focused,txn_009437,payment_link,payment_link,False
Recovery Focused,txn_000775,reminder,reminder,False
Recovery Focused,txn_006833,retry,retry,False
Recovery Focused,txn_000872,retry,payment_link,True
Recovery Focused,txn_008750,payment_link,payment_link,False
Recovery Focused,txn_001264,payment_link,reminder,True
Recovery Focused,txn_004834,retry,retry,False
Recovery Focused,txn_003895,retry,retry,False
Recovery Focused,txn_006324,retry,retry,False
Recovery Focused,txn_009213,retry,reminder,True
Recovery Focused,txn_007020,payment_link,payment_link,False
Recovery Focused,txn_001221,reminder,reminder,False
Recovery Focused,txn_001447,retry,payment_link,True
Recovery Focused,txn_003185,reminder,reminder,False
Recovery Focused,txn_000409,reminder,reminder,False
Recovery Focused,txn_004345,retry,retry,False
Recovery Focused,txn_003022,retry,retry,False
Recovery Focused,txn_002304,retry,payment_link,True
Recovery Focused,txn_006272,retry,payment_link,True
Recovery Focused,txn_008281,retry,payment_link,True
Recovery Focused,txn_006642,reminder,reminder,False
Recovery Focused,txn_006956,retry,retry,False
Recovery Focused,txn_002110,retry,payment_link,True
Recovery Focused,txn_005352,payment_link,payment_link,False
Recovery Focused,txn_009684,retry,retry,False
Recovery Focused,txn_008344,retry,retry,False
Recovery Focused,txn_004550,payment_link,payment_link,False
Recovery Focused,txn_001881,retry,retry,False
Recovery Focused,txn_005946,reminder,reminder,False
Recovery Focused,txn_001738,retry,retry,False
Recovery Focused,txn_007794,reminder,reminder,False
Recovery Focused,txn_005213,payment_link,payment_link,False
Recovery Focused,txn_003209,retry,payment_link,True
Recovery Focused,txn_007083,payment_link,payment_link,False
Recovery Focused,txn_002056,reminder,reminder,False
Recovery Focused,txn_001689,retry,payment_link,True
Recovery Focused,txn_004780,retry,retry,False
Recovery Focused,txn_007476,payment_link,payment_link,False
Recovery Focused,txn_007877,retry,payment_link,True
Recovery Focused,txn_006750,retry,retry,False
Recovery Focused,txn_008556,reminder,reminder,False
Recovery Focused,txn_008123,retry,retry,False
Recovery Focused,txn_006991,payment_link,payment_link,False
Recovery Focused,txn_008267,payment_link,payment_link,False
Recovery Focused,txn_008540,payment_link,payment_link,False
Recovery Focused,txn_003393,retry,retry,False
Recovery Focused,txn_006326,payment_link,payment_link,False
Recovery Focused,txn_003529,retry,retry,False
Recovery Focused,txn_004605,payment_link,reminder,True
Recovery Focused,txn_007024,retry,payment_link,True
Recovery Focused,txn_006322,payment_link,payment_link,False
Recovery Focused,txn_000746,retry,reminder,True
Recovery Focused,txn_000711,payment_link,payment_link,False
Recovery Focused,txn_000380,reminder,reminder,False
Recovery Focused,txn_008783,payment_link,reminder,True
Recovery Focused,txn_003012,payment_link,payment_link,False
Recovery Focused,txn_008859,reminder,reminder,False
Recovery Focused,txn_007153,payment_link,reminder,True
Recovery Focused,txn_008567,retry,retry,False
Recovery Focused,txn_003498,reminder,reminder,False
Recovery Focused,txn_003890,reminder,reminder,False
Recovery Focused,txn_004485,retry,payment_link,True
Recovery Focused,txn_004012,retry,retry,False
Recovery Focused,txn_002620,reminder,reminder,False
Recovery Focused,txn_006671,payment_link,reminder,True
Recovery Focused,txn_006513,reminder,reminder,False
Recovery Focused,txn_003468,reminder,reminder,False
Recovery Focused,txn_001314,payment_link,payment_link,False
Recovery Focused,txn_008606,retry,retry,False
Recovery Focused,txn_002070,reminder,reminder,False
Recovery Focused,txn_002983,payment_link,payment_link,False
Recovery Focused,txn_005915,payment_link,payment_link,False
Recovery Focused,txn_009171,retry,retry,False
Recovery Focused,txn_001286,retry,retry,False
Recovery Focused,txn_008991,retry,payment_link,True
Recovery Focused,txn_008430,payment_link,payment_link,False
Recovery Focused,txn_001350,retry,retry,False
Recovery Focused,txn_002612,retry,retry,False
Recovery Focused,txn_009495,retry,retry,False
Recovery Focused,txn_003669,reminder,reminder,False
Recovery Focused,txn_002222,retry,retry,False
Recovery Focused,txn_000428,retry,payment_link,True
Recovery Focused,txn_000654,payment_link,payment_link,False
Recovery Focused,txn_009914,retry,retry,False
Recovery Focused,txn_003536,retry,retry,False
Recovery Focused,txn_007737,retry,payment_link,True
Recovery Focused,txn_003246,retry,retry,False
Recovery Focused,txn_004741,payment_link,payment_link,False
Recovery Focused,txn_009069,reminder,reminder,False
Recovery Focused,txn_004100,retry,retry,False
Recovery Focused,txn_004101,payment_link,payment_link,False
Recovery Focused,txn_006960,reminder,reminder,False
Recovery Focused,txn_000612,retry,payment_link,True
Recovery Focused,txn_004289,payment_link,payment_link,False
Recovery Focused,txn_008571,retry,payment_link,True
Recovery Focused,txn_009713,reminder,reminder,False
Recovery Focused,txn_001544,retry,retry,False
Recovery Focused,txn_009536,retry,payment_link,True
Recovery Focused,txn_003854,reminder,reminder,False
Recovery Focused,txn_000555,retry,retry,False
